t_s,pos_err_m,cum_err_m
13980.0,663669.1132912369,78898618.50607616
14040.0,666556.9295830763,79565175.43565923
14100.0,669455.5123033279,80234630.94796255
14160.0,672365.0957794907,80906996.04374205
14220.0,675284.0922244674,81582280.13596651
14280.0,678212.6259688567,82260492.76193537
14340.0,681152.7868053325,82941645.5487407
14400.0,684104.787094937,83625750.33583564
14460.0,687067.1196836043,84312817.45551924
14520.0,690039.1827572549,85002856.6382765
14580.0,693023.4859937616,85695880.12427026
14640.0,696020.1292716146,86391900.25354187
14700.0,699027.6421187585,87090927.89566062
14760.0,702044.4783601463,87792972.37402077
14820.0,705073.5676240282,88498045.9416448
14880.0,708114.8106892746,89206160.75233407
14940.0,711166.7530796604,89917327.50541374
15000.0,714226.6890715425,90631554.19448528
15060.0,717297.9821039455,91348852.17658922
15120.0,720380.2693832287,92069232.44597244
15180.0,723472.126731719,92792704.57270417
15240.0,726569.5063423533,93519274.07904652
15300.0,729676.2425194383,94248950.32156596
15360.0,732791.6817497653,94981742.00331572
15420.0,735914.4869455845,95717656.4902613
15480.0,739039.1432373981,96456695.6334987
15540.0,742170.0205065587,97198865.65400526
15600.0,745306.1938351404,97944171.8478404
15660.0,748446.513376738,98692618.36121714
15720.0,751583.9464927363,99444202.30770987
15780.0,754723.4886422586,100198925.79635213
15840.0,757864.010294898,100956789.80664703
15900.0,761004.3432011512,101717794.14984818
15960.0,764136.993024405,102481931.14287259
16020.0,767266.6600775201,103249197.80295011
16080.0,770392.4588397626,104019590.26178987
16140.0,773513.1536073594,104793103.41539723
16200.0,776621.514883769,105569724.930281
16260.0,779721.4318185953,106349446.36209959
16320.0,782812.6007902967,107132258.96288988
16380.0,785893.8527830202,107918152.8156729
16440.0,788958.4640122063,108707111.27968511
16500.0,792009.5229263625,109499120.80261147
16560.0,795047.4674012612,110294168.27001274
16620.0,798071.3278625224,111092239.59787525
16680.0,801075.1044719154,111893314.70234717
16740.0,804061.1176218565,112697375.81996903
16800.0,807030.6679001441,113504406.48786917
16860.0,809983.0953061864,114314389.58317536
16920.0,812913.2942953863,115127302.87747075
16980.0,815822.8570232433,115943125.73449399
17040.0,818714.0106347902,116761839.74512878
17100.0,821586.4747999869,117583426.21992877
17160.0,824436.1420246052,118407862.36195338
17220.0,827263.9102876977,119235126.27224107
17280.0,830072.9290180721,120065199.20125914
17340.0,832863.317302931,120898062.51856206
17400.0,835631.9938375076,121733694.51239957
17460.0,838379.1824671883,122572073.69486676
17520.0,841108.8821689918,123413182.57703575
17580.0,843821.579493641,124257004.1565294
17640.0,846515.1739255391,125103519.33045493
17700.0,849189.2188548929,125952708.54930982
17760.0,851848.4319430883,126804556.98125291
17820.0,854493.5912186384,127659050.57247154
17880.0,857123.470618002,128516174.04308954
17940.0,859736.9436118666,129375910.9867014
18000.0,862339.2768428657,130238250.26354426
18060.0,864931.434719914,131103181.69826418
18120.0,867512.9189951029,131970694.61725928
18180.0,870081.9076243496,132840776.52488363
18240.0,872644.0325428662,133713420.5574265
18300.0,875200.3293054424,134588620.88673195
18360.0,877750.865333822,135466371.75206578
18420.0,880293.1094312753,136346664.86149704
18480.0,882832.8872112611,137229497.7487083
18540.0,885371.1991270388,138114868.94783536
18600.0,887908.5251059578,139002777.4729413
18660.0,890441.6193688075,139893219.09231013
18720.0,892976.3645308134,140786195.45684093
18780.0,895513.6442342966,141681709.10107523
18840.0,898054.2268573886,142579763.32793263
18900.0,900594.1568903557,143480357.484823
18960.0,903139.2883557292,144383496.77317873
19020.0,905690.3401728193,145289187.11335155
19080.0,908247.9896240178,146197435.10297558
19140.0,910808.4758560272,147108243.5788316
19200.0,913376.7047238246,148021620.28355545
19260.0,915953.5156003984,148937573.79915586
19320.0,918539.4112322982,149856113.21038815
19380.0,921130.9797719751,150777244.19016013
19440.0,923732.0651944659,151700976.25535458
19500.0,926343.6932893834,152627319.94864395
19560.0,928966.216250041,153556286.16489398
19620.0,931596.5198253257,154487882.68471932
19680.0,934237.5133350022,155422120.1980543
19740.0,936890.4306883372,156359010.62874267
19800.0,939555.5143388762,157298566.14308155
19860.0,942229.9215916194,158240796.06467316
19920.0,944915.7374941317,159185711.8021673
19980.0,947614.4498487767,160133326.25201607
20040.0,950326.2357987046,161083652.48781478
20100.0,953048.5142341392,162036701.0020489
20160.0,955782.6216810063,162992483.6237299
20220.0,958530.3574797715,163951013.9812097
20280.0,961291.8690767287,164912305.85028642
20340.0,964064.8336841326,165876370.68397057
20400.0,966849.8673462172,166843220.5513168
20460.0,969649.1394285959,167812869.69074538
20520.0,972462.7850531158,168785332.4757985
20553.379101783423,974034.275231328,169759366.75102982
