t_s,pos_err_m,cum_err_m
1011277.0878975795,89586825.9377753,30421378791.100002
1011577.0878975795,90833344.42341545,30512212135.52342
1011877.0878975795,92209801.11740817,30604421936.640827
1012177.0878975795,93682875.86571784,30698104812.506546
1012477.0878975795,95218807.28641364,30793323619.79296
1012777.0878975795,96784290.48473719,30890107910.2777
1013077.0878975795,98347254.611382,30988455164.88908
1013377.0878975795,99877230.85921018,31088332395.74829
1013677.0878975795,101345763.15542041,31189678158.903713
1013977.0878975795,102726820.55029535,31292404979.45401
1014277.0878975795,103996799.9053468,31396401779.359356
1014577.0878975795,105134643.28056346,31501536422.63992
1014877.0878975795,106122091.75073878,31607658514.39066
1015177.0878975795,106943512.46685788,31714602026.857517
1015477.0878975795,107585901.75993007,31822187928.617447
1015777.0878975795,108039094.64253092,31930227023.25998
1016077.0878975795,108295542.11894658,32038522565.378925
1016377.0878975795,108350295.84255128,32146872861.221478
1016677.0878975795,108201183.24544115,32255074044.46692
1016977.0878975795,107848630.06207465,32362922674.52899
1017277.0878975795,107295629.22874837,32470218303.75774
1017577.0878975795,106547904.21863206,32576766207.97637
1017877.0878975795,105613787.34285213,32682379995.319225
1018177.0878975795,104504174.3935463,32786884169.712772
1018477.0878975795,103232669.9318763,32890116839.64465
1018777.0878975795,101815508.06400964,32991932347.70866
1019077.0878975795,100271467.88649791,33092203815.595158
1019377.0878975795,98621962.28153032,33190825777.876686
1019677.0878975795,96890946.28654914,33287716724.163235
1019977.0878975795,95104715.25556037,33382821439.418797
1020277.0878975795,93291831.81387323,33476113271.23267
1020577.0878975795,91482885.54410562,33567596156.776775
1020877.0878975795,89710002.82338515,33657306159.60016
1021177.0878975795,88006410.35738328,33745312569.957542
1021477.0878975795,86405826.34903692,33831718396.30658
1021777.0878975795,84941465.34845668,33916659861.655037
1022077.0878975795,83645065.9000978,34000304927.555134
1022377.0878975795,82545840.77562298,34082850768.330757
1022677.0878975795,81669065.89286731,34164519834.223625
1022977.0878975795,81034885.92551072,34245554720.149136
1023277.0878975795,80657398.9618424,34326212119.110977
1023577.0878975795,80543648.93904725,34406755768.050026
1023877.0878975795,80693192.89644344,34487448960.94647
1024177.0878975795,81098319.5022729,34568547280.448746
1024477.0878975795,81744266.33956702,34650291546.788315
1024777.0878975795,82610042.09871118,34732901588.887024
1025077.0878975795,83669754.18536009,34816571343.07239
1025377.0878975795,84893632.24758123,34901464975.31997
1025677.0878975795,86249291.98839587,34987714267.308365
1025977.0878975795,87703125.55406272,35075417392.86243
1026277.0878975795,89221173.41077109,35164638566.2732
1026577.0878975795,90769961.72959802,35255408528.0028
1026877.0878975795,92317361.55344477,35347725889.556244
1027177.0878975795,93832977.176988,35441558866.73323
1027477.0878975795,95288457.26216961,35536847323.9954
1027777.0878975795,96657894.993066,35633505218.988464
1028077.0878975795,97917910.3471939,35731423129.335655
1028377.0878975795,99047658.92097951,35830470788.25664
1028677.0878975795,100029003.34304172,35930499791.59968
1028977.0878975795,100846501.30885658,36031346292.90853
1029277.0878975795,101487290.7266329,36132833583.63516
1029577.0878975795,101941175.8727183,36234774759.50788
1029877.0878975795,102200633.0975288,36336975392.60541
1030177.0878975795,102260653.97652124,36439236046.58193
1030477.0878975795,102118804.75199795,36541354851.33393
1030777.0878975795,101775292.06218699,36643130143.39612
1031077.0878975795,101232791.38038029,36744362934.7765
1031377.0878975795,100496496.68418452,36844859431.46068
1031677.0878975795,99574256.73248729,36944433688.19317
1031977.0878975795,98476391.6030912,37042910079.79626
1032277.0878975795,97215728.7279551,37140125808.524216
1032577.0878975795,95807799.79373443,37235933608.31795
1032877.0878975795,94270625.62411866,37330204233.94206
1033177.0878975795,92624706.28290294,37422828940.22497
1033477.0878975795,90893230.99254262,37513722171.217514
1033777.0878975795,89101755.56330529,37602823926.78082
1034077.0878975795,87278075.17329472,37690102001.95412
1034377.0878975795,85452260.7550303,37775554262.709145
1034677.0878975795,83656107.67720559,37859210370.38635
1034977.0878975795,81922669.44119227,37941133039.827545
1035277.0878975795,80285846.53329517,38021418886.36084
1035577.0878975795,78779384.9714853,38100198271.33233
1035877.0878975795,77435821.73853622,38177634093.07086
1036177.0878975795,76285482.41709253,38253919575.48795
1036477.0878975795,75355042.27876817,38329274617.76672
1036777.0878975795,74666133.30744608,38403940751.07417
1037077.0878975795,74234297.84024625,38478175048.91442
1037377.0878975795,74067966.0040654,38552243014.91849
1037677.0878975795,74167808.82985014,38626410823.74834
1037977.0878975795,74526804.28814128,38700937628.036476
1038277.0878975795,75130640.31359918,38776068268.350075
1038577.0878975795,75958446.81557602,38852026715.16565
1038877.0878975795,76984077.04317056,38929010792.20882
1039177.0878975795,78177483.7758008,39007188275.98462
1039477.0878975795,79505927.70525199,39086694203.68987
1039777.0878975795,80935329.14543198,39167629532.835304
1040077.0878975795,82431466.06530108,39250060998.900604
1040377.0878975795,83960690.26796311,39334021689.168564
1040677.0878975795,85490674.36509916,39419512363.53366
1040977.0878975795,86991073.7119123,39506503437.245575
1041277.0878975795,88433661.77532795,39594937099.020905
1041577.0878975795,89792578.650661,39684729677.67156
1041877.0878975795,91044678.78510003,39775774356.456665
1042177.0878975795,92169349.94208793,39867943706.39875
1042477.0878975795,93148526.81390701,39961092233.212654
1042777.0878975795,93966961.99532102,40055059195.20798
1043077.0878975795,94611914.38417806,40149671109.592155
1043377.0878975795,95073118.20646515,40244744227.79862
1043677.0878975795,95343017.04104276,40340087244.83967
1043977.0878975795,95416477.21952812,40435503722.0592
1044277.0878975795,95290745.13758862,40530794467.196785
1044577.0878975795,94965665.35935242,40625760132.55614
1044877.0878975795,94443471.54872826,40720203604.104866
1045177.0878975795,93728735.4864035,40813932339.59127
1045477.0878975795,92828579.99126408,40906760919.582535
1045777.0878975795,91752553.43915091,40998513473.02168
1046077.0878975795,90512569.09341787,41089026042.1151
1046377.0878975795,89123105.72710735,41178149147.8422
1046677.0878975795,87601153.98882806,41265750301.83103
1046977.0878975795,85966122.12823248,41351716423.95927
1047277.0878975795,84239985.93369001,41435956409.89296
1047577.0878975795,82447250.15586504,41518403660.04883
1047877.0878975795,80614734.35905202,41599018394.40788
1048177.0878975795,78771550.01842868,41677789944.42631
1048477.0878975795,76948912.27729644,41754738856.703606
1048777.0878975797,75179588.99977517,41829918445.703384
1049077.0878975797,73497439.22166404,41903415884.92505
1049377.0878975797,71936775.61917937,41975352660.54423
1049677.0878975797,70531170.61850367,42045883831.162735
1049977.0878975797,69312305.56893216,42115196136.73167
1050277.0878975797,68308776.24059014,42183504912.97226
1050577.0878975797,67544386.72186576,42251049299.69412
1050877.0878975797,67036777.99103077,42318086077.68515
1051177.0878975797,66796531.87406099,42384882609.55921
1051477.0878975797,66826144.2539301,42451708753.81314
1051777.0878975797,67119803.22130577,42518828557.03445
1052077.0878975797,67664077.88918968,42586492634.92364
1052377.0878975797,68438463.03423908,42654931097.95788
1052677.0878975797,69416644.4382779,42724347742.39616
1052977.0878975797,70568259.84829064,42794916002.244446
1053277.0878975797,71860117.30372643,42866776119.54817
1053577.0878975797,73257560.36959693,42940033679.91777
1053877.0878975797,74725918.99685699,43014759598.91463
1054177.0878975797,76231249.81898414,43090990848.73361
1054477.0878975797,77740992.80050427,43168731841.53412
1054777.0878975797,79224703.48767371,43247956545.02179
1055077.0878975797,80654239.30216832,43328610784.32396
1055377.0878975797,82003861.64231126,43410614645.96627
1055677.0878975797,83250531.73918337,43493865177.70545
1055977.0878975797,84373869.49831717,43578239047.203766
1056277.0878975797,85356012.60541764,43663595059.80918
1056577.0878975797,86181745.4194816,43749776805.22866
1056877.0878975797,86838449.07292627,43836615254.30159
1057177.0878975797,87315880.79662032,43923931135.09821
1057477.0878975797,87606254.00325534,44011537389.10147
1057777.0878975797,87704265.1933653,44099241654.29484
1058077.0878975797,87606848.29273668,44186848502.58758
1058377.0878975797,87313241.14541797,44274161743.732994
1058677.0878975797,86825114.57020156,44360986858.30319
1058977.0878975797,86146315.09410322,44447133173.39729
1059277.0878975797,85282925.21732837,44532416098.614624
1059577.0878975797,84243501.13657464,44616659599.7512
1059877.0878975797,83038805.2336035,44699698404.9848
1060177.0878975797,81681857.83192766,44781380262.81673
1060477.0878975797,80188279.350135,44861568542.16686
1060777.0878975797,78575999.24655648,44940144541.41342
1061077.0878975797,76865278.02616388,45017009819.43958
1061377.0878975797,75079109.39525831,45092088928.83484
1061677.0878975797,73242834.26808143,45165331763.10292
1061977.0878975797,71384091.89620826,45236715854.99913
1062277.0878975797,69533014.38196468,45306248869.381096
1062577.0878975797,67721664.38465114,45373970533.76575
1062877.0878975797,65983581.06628254,45439954114.83203
1063177.0878975797,64353440.73385553,45504307555.56589
1063477.0878975797,62865932.881820135,45567173488.44771
1063777.0878975797,61554514.897161156,45628728003.34487
1064077.0878975797,60450243.034731604,45689178246.3796
1064377.0878975797,59580008.407611415,45748758254.78721
1064677.0878975797,58964779.48499353,45807723034.2722
1064977.0878975797,58618360.76572252,45866341395.037926
1065277.0878975797,58546253.64156059,45924887648.67949
1065577.0878975797,58745022.061015315,45983632670.7405
1065877.0878975797,59202688.92654553,46042835359.667046
1066177.0878975797,59899607.14353812,46102734966.810585
1066477.0878975797,60809621.1628707,46163544587.97346
1066777.0878975797,61901862.308125,46225446450.281586
1067077.0878975797,63142549.64087185,46288588999.922455
1067377.0878975797,64496320.05273205,46353085319.97519
1067677.0878975797,65927665.7243714,46419012985.69956
1067977.0878975797,67402158.13713753,46486415143.8367
1068277.0878975797,68886908.45838828,46555302052.29509
1068577.0878975797,70351132.0433467,46625653184.33844
1068877.0878975797,71766727.49870217,46697419911.83714
1069177.0878975797,73108092.28320803,46770528004.12035
1069477.0878975797,74352193.0759824,46844880197.196335
1069777.0878975797,75478924.29059106,46920359121.48692
1070077.0878975797,76470661.34303851,46996829782.82996
1070377.0878975797,77312173.4955999,47074141956.32556
1070677.0878975797,77990986.5324711,47152132942.85803
1070977.0878975797,78496868.62515092,47230629811.483185
1071277.0878975797,78821758.65496609,47309451570.13815
1071577.0878975797,78960094.80163965,47388411664.9398
1071877.0878975797,78908410.02029505,47467320074.96009
1072177.0878975797,78665244.93661788,47545985319.896706
1072477.0878975797,78231469.48536858,47624216789.38207
1072777.0878975797,77610002.57031313,47701826791.952385
1073077.0878975797,76805713.42228061,47778632505.374664
1073377.0878975797,75825737.30987199,47854458242.68454
1073677.0878975797,74679326.90635088,47929137569.59089
1073977.0878975797,73377743.51045999,48002515313.10135
1074277.0878975797,71934566.89044508,48074449879.99179
1074577.0878975797,70365681.90359522,48144815561.895386
1074877.0878975797,68689152.94122753,48213504714.83662
1075177.0878975797,66925511.094569705,48280430225.93118
1075477.0878975797,65097846.69759776,48345528072.628784
1075777.0878975797,63231605.6010566,48408759678.22984
1076077.0878975797,61354750.89052223,48470114429.12037
1076377.0878975797,59497803.829977125,48529612232.95035
1076677.0878975797,57693319.225738905,48587305552.17609
1076977.0878975797,55975582.16921035,48643281134.3453
1077277.0878975797,54380159.743384965,48697661294.088684
1077577.0878975797,52942523.81396459,48750603817.90265
1077877.0878975797,51696732.17531639,48802300550.077965
1078177.0878975797,50674057.679081984,48852974607.75705
1078477.0878975797,49900619.19258977,48902875226.94964
1078777.0878975797,49395447.138208956,48952270674.087845
1079077.0878975797,49169316.13228171,49001439990.22012
1079377.0878975797,49223225.23612512,49050663215.456245
1079677.0878975797,49548203.126318656,49100211418.582565
1079977.0878975797,50126548.90367094,49150337967.48624
1080277.0878975797,50932771.823244244,49201270739.30948
1080577.0878975797,51935511.64957522,49253206250.95905
1080877.0878975797,53100069.85636604,49306306320.81542
1081177.0878975797,54389921.35331796,49360696242.16874
1081477.0878975797,55768258.3071402,49416464500.475876
1081777.0878975797,57199621.63546726,49473664122.11134
1082077.0878975797,58650439.44796225,49532314561.5593
1082377.0878975797,60089424.166248225,49592403985.72555
1082677.0878975797,61488209.285031304,49653892195.01058
1082977.0878975797,62821264.28954926,49716713459.30013
1083277.0878975797,64065699.86988147,49780779159.17001
1083577.0878975797,65201502.19759393,49845980661.36761
1083877.0878975797,66211353.791138746,49912192015.158745
1084177.0878975797,67080260.21723875,49979272275.375984
1084477.0878975797,67795684.41233943,50047067959.78832
1084777.0878975797,68347487.65445271,50115415447.44277
1085077.0878975797,68727507.22042634,50184142954.6632
1085377.0878975797,68929667.35827683,50253072622.02148
1085677.0878975797,68950091.41871475,50322022713.44019
1085977.0878975797,68786647.99454407,50390809361.43474
1086277.0878975797,68439042.83867182,50459248404.27341
1086577.0878975797,67909109.99546029,50527157514.26887
1086877.0878975797,67200322.3159203,50594357836.584785
1087177.0878975797,66317859.86072058,50660675696.4455
1087477.0878975797,65269086.2486119,50725944782.694115
1087777.0878975797,64063025.65392324,50790007808.34804
1088077.0878975797,62710411.7388135,50852718220.08685
1088377.0878975797,61224363.43052015,50913942583.51737
1088677.0878975797,59619827.97068155,50973562411.48805
1088977.0878975797,57913676.3796885,51031476087.867744
1089277.0878975797,56125476.1286635,51087601563.99641
1089577.0878975797,54276997.010399245,51141878561.006805
1089877.0878975797,52392329.882160425,51194270890.88897
1090177.0878975797,50498581.52454348,51244769472.41351
1090477.0878975797,48625435.941497155,51293394908.35501
1090777.0878975797,46805002.504896134,51340199910.85991
1091077.0878975797,45072074.712501116,51385271985.57241
1091377.0878975797,43463198.89941017,51428735184.47182
1091677.0878975797,42015499.30220308,51470750683.77402
1091977.0878975797,40765602.44106615,51511516286.21508
1092277.0878975797,39747327.861308135,51551263614.076385
1092577.0878975797,38988910.72851456,51590252524.8049
1092877.0878975797,38510772.169228174,51628763296.97413
1093177.0878975797,38323215.6737841,51667086512.64791
1093477.0878975797,38424771.25534916,51705511283.90326
1093777.0878975797,38802505.40186283,51744313789.30512
1094077.0878975797,39433418.65114212,51783747207.95627
1094377.0878975797,40286308.208351865,51824033516.16462
1094677.0878975797,41324775.19036166,51865358291.35498
1094977.0878975797,42510172.027326964,51907868463.38231
1095277.0878975797,43803321.64568985,51951671785.028
1095577.0878975797,45166333.78111865,51996838118.80912
1095877.0878975797,46564109.50428679,52043402228.31341
1096177.0878975797,47964302.78111609,52091366531.09452
1096477.0878975797,49337633.10348285,52140704164.198006
1096777.0878975797,50658526.064383626,52191362690.26239
1097077.0878975797,51904264.743011266,52243266955.0054
1097377.0878975797,53054786.58248574,52296321741.58789
1097677.0878975797,54093317.61572548,52350415059.20361
1097977.0878975797,55005301.60987364,52405420360.813484
1098277.0878975797,55778194.83034957,52461198555.64384
